id,visitors
air_064e203265ee5753_2017-05-26,19.786
air_064e203265ee5753_2017-05-27,26.326
air_064e203265ee5753_2017-05-28,24.071
air_064e203265ee5753_2017-05-29,16.270
air_064e203265ee5753_2017-05-30,17.118
air_064e203265ee5753_2017-05-31,14.667
air_066f0221b8a4d533_2017-04-23,4.286
air_066f0221b8a4d533_2017-04-24,9.850
air_066f0221b8a4d533_2017-04-25,9.634
air_066f0221b8a4d533_2017-04-26,10.927
air_066f0221b8a4d533_2017-04-27,11.595
air_066f0221b8a4d533_2017-04-28,19.721
air_066f0221b8a4d533_2017-04-29,23.690
air_066f0221b8a4d533_2017-04-30,4.286
air_066f0221b8a4d533_2017-05-01,9.850
air_066f0221b8a4d533_2017-05-02,9.634
air_066f0221b8a4d533_2017-05-03,10.927
air_066f0221b8a4d533_2017-05-04,11.595
air_066f0221b8a4d533_2017-05-05,19.721
air_066f0221b8a4d533_2017-05-06,23.690
air_066f0221b8a4d533_2017-05-07,4.286
air_066f0221b8a4d533_2017-05-08,9.850
air_066f0221b8a4d533_2017-05-09,9.634
air_066f0221b8a4d533_2017-05-10,10.927
air_066f0221b8a4d533_2017-05-11,11.595
air_066f0221b8a4d533_2017-05-12,19.721
air_066f0221b8a4d533_2017-05-13,23.690
air_066f0221b8a4d533_2017-05-14,4.286
air_066f0221b8a4d533_2017-05-15,9.850
air_066f0221b8a4d533_2017-05-16,9.634
air_066f0221b8a4d533_2017-05-17,10.927
air_066f0221b8a4d533_2017-05-18,11.595
air_066f0221b8a4d533_2017-05-19,19.721
air_066f0221b8a4d533_2017-05-20,23.690
air_066f0221b8a4d533_2017-05-21,4.286
air_066f0221b8a4d533_2017-05-22,9.850
air_066f0221b8a4d533_2017-05-23,9.634
air_066f0221b8a4d533_2017-05-24,10.927
air_066f0221b8a4d533_2017-05-25,11.595
air_066f0221b8a4d533_2017-05-26,19.721
air_066f0221b8a4d533_2017-05-27,23.690
air_066f0221b8a4d533_2017-05-28,4.286
air_066f0221b8a4d533_2017-05-29,9.850
air_066f0221b8a4d533_2017-05-30,9.634
air_066f0221b8a4d533_2017-05-31,10.927
air_06f95ac5c33aca10_2017-04-23,10.349
air_06f95ac5c33aca10_2017-04-24,1.500
air_06f95ac5c33aca10_2017-04-25,22.758
air_06f95ac5c33aca10_2017-04-26,25.015
air_06f95ac5c33aca10_2017-04-27,23.288
air_06f95ac5c33aca10_2017-04-28,31.642
air_06f95ac5c33aca10_2017-04-29,14.868
air_06f95ac5c33aca10_2017-04-30,10.349
air_06f95ac5c33aca10_2017-05-01,1.500
air_06f95ac5c33aca10_2017-05-02,22.758
air_06f95ac5c33aca10_2017-05-03,25.015
air_06f95ac5c33aca10_2017-05-04,23.288
air_06f95ac5c33aca10_2017-05-05,31.642
air_06f95ac5c33aca10_2017-05-06,14.868
air_06f95ac5c33aca10_2017-05-07,10.349
air_06f95ac5c33aca10_2017-05-08,1.500
air_06f95ac5c33aca10_2017-05-09,22.758
air_06f95ac5c33aca10_2017-05-10,25.015
air_06f95ac5c33aca10_2017-05-11,23.288
air_06f95ac5c33aca10_2017-05-12,31.642
air_06f95ac5c33aca10_2017-05-13,14.868
air_06f95ac5c33aca10_2017-05-14,10.349
air_06f95ac5c33aca10_2017-05-15,1.500
air_06f95ac5c33aca10_2017-05-16,22.758
air_06f95ac5c33aca10_2017-05-17,25.015
air_06f95ac5c33aca10_2017-05-18,23.288
air_06f95ac5c33aca10_2017-05-19,31.642
air_06f95ac5c33aca10_2017-05-20,14.868
air_06f95ac5c33aca10_2017-05-21,10.349
air_06f95ac5c33aca10_2017-05-22,1.500
air_06f95ac5c33aca10_2017-05-23,22.758
air_06f95ac5c33aca10_2017-05-24,25.015
air_06f95ac5c33aca10_2017-05-25,23.288
air_06f95ac5c33aca10_2017-05-26,31.642
air_06f95ac5c33aca10_2017-05-27,14.868
air_06f95ac5c33aca10_2017-05-28,10.349
air_06f95ac5c33aca10_2017-05-29,1.500
air_06f95ac5c33aca10_2017-05-30,22.758
air_06f95ac5c33aca10_2017-05-31,25.015
air_0728814bd98f7367_2017-04-23,12.766
air_0728814bd98f7367_2017-04-24,6.803
air_0728814bd98f7367_2017-04-25,8.117
air_0728814bd98f7367_2017-04-26,6.922
air_0728814bd98f7367_2017-04-27,4.000
air_0728814bd98f7367_2017-04-28,7.031
air_0728814bd98f7367_2017-04-29,15.470
air_0728814bd98f7367_2017-04-30,12.766
air_0728814bd98f7367_2017-05-01,6.803
air_0728814bd98f7367_2017-05-02,8.117
air_0728814bd98f7367_2017-05-03,6.922
air_0728814bd98f7367_2017-05-04,4.000
air_0728814bd98f7367_2017-05-05,7.031
air_0728814bd98f7367_2017-05-06,15.470
air_0728814bd98f7367_2017-05-07,12.766
air_0728814bd98f7367_2017-05-08,6.803
air_0728814bd98f7367_2017-05-09,8.117
air_0728814bd98f7367_2017-05-10,6.922
air_0728814bd98f7367_2017-05-11,4.000
air_0728814bd98f7367_2017-05-12,7.031
air_0728814bd98f7367_2017-05-13,15.470
air_0728814bd98f7367_2017-05-14,12.766
air_0728814bd98f7367_2017-05-15,6.803
air_0728814bd98f7367_2017-05-16,8.117
air_0728814bd98f7367_2017-05-17,6.922
air_0728814bd98f7367_2017-05-18,4.000
air_0728814bd98f7367_2017-05-19,7.031
air_0728814bd98f7367_2017-05-20,15.470
air_0728814bd98f7367_2017-05-21,12.766
air_0728814bd98f7367_2017-05-22,6.803
air_0728814bd98f7367_2017-05-23,8.117
air_0728814bd98f7367_2017-05-24,6.922
air_0728814bd98f7367_2017-05-25,4.000
air_0728814bd98f7367_2017-05-26,7.031
air_0728814bd98f7367_2017-05-27,15.470
air_0728814bd98f7367_2017-05-28,12.766
air_0728814bd98f7367_2017-05-29,6.803
air_0728814bd98f7367_2017-05-30,8.117
air_0728814bd98f7367_2017-05-31,6.922
air_0768ab3910f7967f_2017-04-23,26.361
air_0768ab3910f7967f_2017-04-24,18.312
air_0768ab3910f7967f_2017-04-25,6.395
air_0768ab3910f7967f_2017-04-26,6.830
air_0768ab3910f7967f_2017-04-27,7.298
air_0768ab3910f7967f_2017-04-28,18.296
air_0768ab3910f7967f_2017-04-29,36.697
air_0768ab3910f7967f_2017-04-30,26.361
air_0768ab3910f7967f_2017-05-01,18.312
air_0768ab3910f7967f_2017-05-02,6.395
air_0768ab3910f7967f_2017-05-03,6.830
air_0768ab3910f7967f_2017-05-04,7.298
air_0768ab3910f7967f_2017-05-05,18.296
air_0768ab3910f7967f_2017-05-06,36.697
air_0768ab3910f7967f_2017-05-07,26.361
air_0768ab3910f7967f_2017-05-08,18.312
air_0768ab3910f7967f_2017-05-09,6.395
air_0768ab3910f7967f_2017-05-10,6.830
air_0768ab3910f7967f_2017-05-11,7.298
air_0768ab3910f7967f_2017-05-12,18.296
air_0768ab3910f7967f_2017-05-13,36.697
air_0768ab3910f7967f_2017-05-14,26.361
air_0768ab3910f7967f_2017-05-15,18.312
air_0768ab3910f7967f_2017-05-16,6.395
air_0768ab3910f7967f_2017-05-17,6.830
air_0768ab3910f7967f_2017-05-18,7.298
air_0768ab3910f7967f_2017-05-19,18.296
air_0768ab3910f7967f_2017-05-20,36.697
air_0768ab3910f7967f_2017-05-21,26.361
air_0768ab3910f7967f_2017-05-22,18.312
air_0768ab3910f7967f_2017-05-23,6.395
air_0768ab3910f7967f_2017-05-24,6.830
air_0768ab3910f7967f_2017-05-25,7.298
air_0768ab3910f7967f_2017-05-26,18.296
air_0768ab3910f7967f_2017-05-27,36.697
air_0768ab3910f7967f_2017-05-28,26.361
air_0768ab3910f7967f_2017-05-29,18.312
air_0768ab3910f7967f_2017-05-30,6.395
air_0768ab3910f7967f_2017-05-31,6.830
air_07b314d83059c4d2_2017-04-23,44.366
air_07b314d83059c4d2_2017-04-24,25.738
air_07b314d83059c4d2_2017-04-25,23.524
air_07b314d83059c4d2_2017-04-26,28.476
air_07b314d83059c4d2_2017-04-27,27.381
air_07b314d83059c4d2_2017-04-28,30.558
air_07b314d83059c4d2_2017-04-29,45.857
air_07b314d83059c4d2_2017-04-30,44.366
air_07b314d83059c4d2_2017-05-01,25.738
air_07b314d83059c4d2_2017-05-02,23.524
air_07b314d83059c4d2_2017-05-03,28.476
air_07b314d83059c4d2_2017-05-04,27.381
air_07b314d83059c4d2_2017-05-05,30.558
air_07b314d83059c4d2_2017-05-06,45.857
air_07b314d83059c4d2_2017-05-07,44.366
air_07b314d83059c4d2_2017-05-08,25.738
air_07b314d83059c4d2_2017-05-09,23.524
air_07b314d83059c4d2_2017-05-10,28.476
air_07b314d83059c4d2_2017-05-11,27.381
air_07b314d83059c4d2_2017-05-12,30.558
air_07b314d83059c4d2_2017-05-13,45.857
air_07b314d83059c4d2_2017-05-14,44.366
air_07b314d83059c4d2_2017-05-15,25.738
air_07b314d83059c4d2_2017-05-16,23.524
air_07b314d83059c4d2_2017-05-17,28.476
air_07b314d83059c4d2_2017-05-18,27.381
air_07b314d83059c4d2_2017-05-19,30.558
air_07b314d83059c4d2_2017-05-20,45.857
air_07b314d83059c4d2_2017-05-21,44.366
air_07b314d83059c4d2_2017-05-22,25.738
air_07b314d83059c4d2_2017-05-23,23.524
air_07b314d83059c4d2_2017-05-24,28.476
air_07b314d83059c4d2_2017-05-25,27.381
air_07b314d83059c4d2_2017-05-26,30.558
air_07b314d83059c4d2_2017-05-27,45.857
air_07b314d83059c4d2_2017-05-28,44.366
air_07b314d83059c4d2_2017-05-29,25.738
air_07b314d83059c4d2_2017-05-30,23.524
air_07b314d83059c4d2_2017-05-31,28.476
air_07bb665f9cdfbdfb_2017-04-23,38.000
air_07bb665f9cdfbdfb_2017-04-24,29.614
air_07bb665f9cdfbdfb_2017-04-25,23.317
air_07bb665f9cdfbdfb_2017-04-26,25.470
air_07bb665f9cdfbdfb_2017-04-27,30.136
air_07bb665f9cdfbdfb_2017-04-28,28.134
air_07bb665f9cdfbdfb_2017-04-29,33.312
air_07bb665f9cdfbdfb_2017-04-30,38.000
air_07bb665f9cdfbdfb_2017-05-01,29.614
air_07bb665f9cdfbdfb_2017-05-02,23.317
air_07bb665f9cdfbdfb_2017-05-03,25.470
air_07bb665f9cdfbdfb_2017-05-04,30.136
air_07bb665f9cdfbdfb_2017-05-05,28.134
air_07bb665f9cdfbdfb_2017-05-06,33.312
air_07bb665f9cdfbdfb_2017-05-07,38.000
air_07bb665f9cdfbdfb_2017-05-08,29.614
air_07bb665f9cdfbdfb_2017-05-09,23.317
air_07bb665f9cdfbdfb_2017-05-10,25.470
air_07bb665f9cdfbdfb_2017-05-11,30.136
air_07bb665f9cdfbdfb_2017-05-12,28.134
air_07bb665f9cdfbdfb_2017-05-13,33.312
air_07bb665f9cdfbdfb_2017-05-14,38.000
air_07bb665f9cdfbdfb_2017-05-15,29.614
air_07bb665f9cdfbdfb_2017-05-16,23.317
air_07bb665f9cdfbdfb_2017-05-17,25.470
air_07bb665f9cdfbdfb_2017-05-18,30.136
air_07bb665f9cdfbdfb_2017-05-19,28.134
air_07bb665f9cdfbdfb_2017-05-20,33.312
air_07bb665f9cdfbdfb_2017-05-21,38.000
air_07bb665f9cdfbdfb_2017-05-22,29.614
air_07bb665f9cdfbdfb_2017-05-23,23.317
air_07bb665f9cdfbdfb_2017-05-24,25.470
air_07bb665f9cdfbdfb_2017-05-25,30.136
air_07bb665f9cdfbdfb_2017-05-26,28.134
air_07bb665f9cdfbdfb_2017-05-27,33.312
air_07bb665f9cdfbdfb_2017-05-28,38.000
air_07bb665f9cdfbdfb_2017-05-29,29.614
air_07bb665f9cdfbdfb_2017-05-30,23.317
air_07bb665f9cdfbdfb_2017-05-31,25.470
air_082908692355165e_2017-04-23,10.538
air_082908692355165e_2017-04-24,43.952
air_082908692355165e_2017-04-25,48.833
air_082908692355165e_2017-04-26,45.090
air_082908692355165e_2017-04-27,42.938
air_082908692355165e_2017-04-28,49.667
air_082908692355165e_2017-04-29,23.984
air_082908692355165e_2017-04-30,10.538
air_082908692355165e_2017-05-01,43.952
air_082908692355165e_2017-05-02,48.833
air_082908692355165e_2017-05-03,45.090
air_082908692355165e_2017-05-04,42.938
air_082908692355165e_2017-05-05,49.667
air_082908692355165e_2017-05-06,23.984
air_082908692355165e_2017-05-07,10.538
air_082908692355165e_2017-05-08,43.952
air_082908692355165e_2017-05-09,48.833
air_082908692355165e_2017-05-10,45.090
air_082908692355165e_2017-05-11,42.938
air_082908692355165e_2017-05-12,49.667
air_082908692355165e_2017-05-13,23.984
air_082908692355165e_2017-05-14,10.538
air_082908692355165e_2017-05-15,43.952
air_082908692355165e_2017-05-16,48.833
air_082908692355165e_2017-05-17,45.090
air_082908692355165e_2017-05-18,42.938
air_082908692355165e_2017-05-19,49.667
air_082908692355165e_2017-05-20,23.984
air_082908692355165e_2017-05-21,10.538
air_082908692355165e_2017-05-22,43.952
air_082908692355165e_2017-05-23,48.833
air_082908692355165e_2017-05-24,45.090
air_082908692355165e_2017-05-25,42.938
air_082908692355165e_2017-05-26,49.667
air_082908692355165e_2017-05-27,23.984
air_082908692355165e_2017-05-28,10.538
air_082908692355165e_2017-05-29,43.952
air_082908692355165e_2017-05-30,48.833
air_082908692355165e_2017-05-31,45.090
air_083ddc520ea47e1e_2017-04-23,15.528
air_083ddc520ea47e1e_2017-04-24,7.200
air_083ddc520ea47e1e_2017-04-25,0.000
air_083ddc520ea47e1e_2017-04-26,2.182
air_083ddc520ea47e1e_2017-04-27,7.216
air_083ddc520ea47e1e_2017-04-28,7.512
air_083ddc520ea47e1e_2017-04-29,12.135
air_083ddc520ea47e1e_2017-04-30,15.528
air_083ddc520ea47e1e_2017-05-01,7.200
air_083ddc520ea47e1e_2017-05-02,0.000
air_083ddc520ea47e1e_2017-05-03,2.182
air_083ddc520ea47e1e_2017-05-04,7.216
air_083ddc520ea47e1e_2017-05-05,7.512
air_083ddc520ea47e1e_2017-05-06,12.135
air_083ddc520ea47e1e_2017-05-07,15.528
air_083ddc520ea47e1e_2017-05-08,7.200
air_083ddc520ea47e1e_2017-05-09,0.000
air_083ddc520ea47e1e_2017-05-10,2.182
air_083ddc520ea47e1e_2017-05-11,7.216
air_083ddc520ea47e1e_2017-05-12,7.512
air_083ddc520ea47e1e_2017-05-13,12.135
air_083ddc520ea47e1e_2017-05-14,15.528
air_083ddc520ea47e1e_2017-05-15,7.200
air_083ddc520ea47e1e_2017-05-16,0.000
air_083ddc520ea47e1e_2017-05-17,2.182
air_083ddc520ea47e1e_2017-05-18,7.216
air_083ddc520ea47e1e_2017-05-19,7.512
air_083ddc520ea47e1e_2017-05-20,12.135
air_083ddc520ea47e1e_2017-05-21,15.528
air_083ddc520ea47e1e_2017-05-22,7.200
air_083ddc520ea47e1e_2017-05-23,0.000
air_083ddc520ea47e1e_2017-05-24,2.182
air_083ddc520ea47e1e_2017-05-25,7.216
air_083ddc520ea47e1e_2017-05-26,7.512
air_083ddc520ea47e1e_2017-05-27,12.135
air_083ddc520ea47e1e_2017-05-28,15.528
air_083ddc520ea47e1e_2017-05-29,7.200
air_083ddc520ea47e1e_2017-05-30,0.000
air_083ddc520ea47e1e_2017-05-31,2.182
air_0845d8395f30c6bb_2017-04-23,13.206
air_0845d8395f30c6bb_2017-04-24,11.051
air_0845d8395f30c6bb_2017-04-25,14.463
air_0845d8395f30c6bb_2017-04-26,20.171
air_0845d8395f30c6bb_2017-04-27,19.512
air_0845d8395f30c6bb_2017-04-28,28.395
air_0845d8395f30c6bb_2017-04-29,37.357
air_0845d8395f30c6bb_2017-04-30,13.206
air_0845d8395f30c6bb_2017-05-01,11.051
air_0845d8395f30c6bb_2017-05-02,14.463
air_0845d8395f30c6bb_2017-05-03,20.171
air_0845d8395f30c6bb_2017-05-04,19.512
air_0845d8395f30c6bb_2017-05-05,28.395
air_0845d8395f30c6bb_2017-05-06,37.357
air_0845d8395f30c6bb_2017-05-07,13.206
air_0845d8395f30c6bb_2017-05-08,11.051
air_0845d8395f30c6bb_2017-05-09,14.463
air_0845d8395f30c6bb_2017-05-10,20.171
air_0845d8395f30c6bb_2017-05-11,19.512
air_0845d8395f30c6bb_2017-05-12,28.395
air_0845d8395f30c6bb_2017-05-13,37.357
air_0845d8395f30c6bb_2017-05-14,13.206
air_0845d8395f30c6bb_2017-05-15,11.051
air_0845d8395f30c6bb_2017-05-16,14.463
air_0845d8395f30c6bb_2017-05-17,20.171
air_0845d8395f30c6bb_2017-05-18,19.512
air_0845d8395f30c6bb_2017-05-19,28.395
air_0845d8395f30c6bb_2017-05-20,37.357
air_0845d8395f30c6bb_2017-05-21,13.206
air_0845d8395f30c6bb_2017-05-22,11.051
air_0845d8395f30c6bb_2017-05-23,14.463
air_0845d8395f30c6bb_2017-05-24,20.171
air_0845d8395f30c6bb_2017-05-25,19.512
air_0845d8395f30c6bb_2017-05-26,28.395
air_0845d8395f30c6bb_2017-05-27,37.357
air_0845d8395f30c6bb_2017-05-28,13.206
air_0845d8395f30c6bb_2017-05-29,11.051
air_0845d8395f30c6bb_2017-05-30,14.463
air_0845d8395f30c6bb_2017-05-31,20.171
air_084d98859256acf0_2017-04-23,6.750
air_084d98859256acf0_2017-04-24,11.121
air_084d98859256acf0_2017-04-25,11.231
air_084d98859256acf0_2017-04-26,13.951
air_084d98859256acf0_2017-04-27,12.744
air_084d98859256acf0_2017-04-28,20.256
air_084d98859256acf0_2017-04-29,12.561
air_084d98859256acf0_2017-04-30,6.750
air_084d98859256acf0_2017-05-01,11.121
air_084d98859256acf0_2017-05-02,11.231
air_084d98859256acf0_2017-05-03,13.951
air_084d98859256acf0_2017-05-04,12.744
air_084d98859256acf0_2017-05-05,20.256
air_084d98859256acf0_2017-05-06,12.561
air_084d98859256acf0_2017-05-07,6.750
air_084d98859256acf0_2017-05-08,11.121
air_084d98859256acf0_2017-05-09,11.231
air_084d98859256acf0_2017-05-10,13.951
air_084d98859256acf0_2017-05-11,12.744
air_084d98859256acf0_2017-05-12,20.256
air_084d98859256acf0_2017-05-13,12.561
air_084d98859256acf0_2017-05-14,6.750
air_084d98859256acf0_2017-05-15,11.121
air_084d98859256acf0_2017-05-16,11.231
air_084d98859256acf0_2017-05-17,13.951
air_084d98859256acf0_2017-05-18,12.744
air_084d98859256acf0_2017-05-19,20.256
air_084d98859256acf0_2017-05-20,12.561
air_084d98859256acf0_2017-05-21,6.750
air_084d98859256acf0_2017-05-22,11.121
air_084d98859256acf0_2017-05-23,11.231
air_084d98859256acf0_2017-05-24,13.951
air_084d98859256acf0_2017-05-25,12.744
air_084d98859256acf0_2017-05-26,20.256
air_084d98859256acf0_2017-05-27,12.561
air_084d98859256acf0_2017-05-28,6.750
air_084d98859256acf0_2017-05-29,11.121
air_084d98859256acf0_2017-05-30,11.231
air_084d98859256acf0_2017-05-31,13.951
air_0867f7bebad6a649_2017-04-23,24.290
air_0867f7bebad6a649_2017-04-24,12.968
air_0867f7bebad6a649_2017-04-25,15.742
air_0867f7bebad6a649_2017-04-26,15.700
air_0867f7bebad6a649_2017-04-27,18.806
air_0867f7bebad6a649_2017-04-28,23.970
air_0867f7bebad6a649_2017-04-29,41.727
air_0867f7bebad6a649_2017-04-30,24.290
air_0867f7bebad6a649_2017-05-01,12.968
air_0867f7bebad6a649_2017-05-02,15.742
air_0867f7bebad6a649_2017-05-03,15.700
air_0867f7bebad6a649_2017-05-04,18.806
air_0867f7bebad6a649_2017-05-05,23.970
air_0867f7bebad6a649_2017-05-06,41.727
air_0867f7bebad6a649_2017-05-07,24.290
air_0867f7bebad6a649_2017-05-08,12.968
air_0867f7bebad6a649_2017-05-09,15.742
air_0867f7bebad6a649_2017-05-10,15.700
air_0867f7bebad6a649_2017-05-11,18.806
air_0867f7bebad6a649_2017-05-12,23.970
air_0867f7bebad6a649_2017-05-13,41.727
air_0867f7bebad6a649_2017-05-14,24.290
air_0867f7bebad6a649_2017-05-15,12.968
air_0867f7bebad6a649_2017-05-16,15.742
air_0867f7bebad6a649_2017-05-17,15.700
air_0867f7bebad6a649_2017-05-18,18.806
air_0867f7bebad6a649_2017-05-19,23.970
air_0867f7bebad6a649_2017-05-20,41.727
air_0867f7bebad6a649_2017-05-21,24.290
air_0867f7bebad6a649_2017-05-22,12.968
air_0867f7bebad6a649_2017-05-23,15.742
air_0867f7bebad6a649_2017-05-24,15.700
air_0867f7bebad6a649_2017-05-25,18.806
air_0867f7bebad6a649_2017-05-26,23.970
air_0867f7bebad6a649_2017-05-27,41.727
air_0867f7bebad6a649_2017-05-28,24.290
air_0867f7bebad6a649_2017-05-29,12.968
air_0867f7bebad6a649_2017-05-30,15.742
air_0867f7bebad6a649_2017-05-31,15.700
air_08ba8cd01b3ba010_2017-04-23,12.662
air_08ba8cd01b3ba010_2017-04-24,3.825
air_08ba8cd01b3ba010_2017-04-25,6.371
air_08ba8cd01b3ba010_2017-04-26,8.537
air_08ba8cd01b3ba010_2017-04-27,8.612
air_08ba8cd01b3ba010_2017-04-28,9.826
air_08ba8cd01b3ba010_2017-04-29,14.464
air_08ba8cd01b3ba010_2017-04-30,12.662
air_08ba8cd01b3ba010_2017-05-01,3.825
air_08ba8cd01b3ba010_2017-05-02,6.371
air_08ba8cd01b3ba010_2017-05-03,8.537
air_08ba8cd01b3ba010_2017-05-04,8.612
air_08ba8cd01b3ba010_2017-05-05,9.826
air_08ba8cd01b3ba010_2017-05-06,14.464
air_08ba8cd01b3ba010_2017-05-07,12.662
air_08ba8cd01b3ba010_2017-05-08,3.825
air_08ba8cd01b3ba010_2017-05-09,6.371
air_08ba8cd01b3ba010_2017-05-10,8.537
air_08ba8cd01b3ba010_2017-05-11,8.612
air_08ba8cd01b3ba010_2017-05-12,9.826
air_08ba8cd01b3ba010_2017-05-13,14.464
air_08ba8cd01b3ba010_2017-05-14,12.662
air_08ba8cd01b3ba010_2017-05-15,3.825
air_08ba8cd01b3ba010_2017-05-16,6.371
air_08ba8cd01b3ba010_2017-05-17,8.537
air_08ba8cd01b3ba010_2017-05-18,8.612
air_08ba8cd01b3ba010_2017-05-19,9.826
air_08ba8cd01b3ba010_2017-05-20,14.464
air_08ba8cd01b3ba010_2017-05-21,12.662
air_08ba8cd01b3ba010_2017-05-22,3.825
air_08ba8cd01b3ba010_2017-05-23,6.371
air_08ba8cd01b3ba010_2017-05-24,8.537
air_08ba8cd01b3ba010_2017-05-25,8.612
air_08ba8cd01b3ba010_2017-05-26,9.826
air_08ba8cd01b3ba010_2017-05-27,14.464
air_08ba8cd01b3ba010_2017-05-28,12.662
air_08ba8cd01b3ba010_2017-05-29,3.825
air_08ba8cd01b3ba010_2017-05-30,6.371
air_08ba8cd01b3ba010_2017-05-31,8.537
air_08cb3c4ee6cd6a22_2017-04-23,17.000
air_08cb3c4ee6cd6a22_2017-04-24,10.643
air_08cb3c4ee6cd6a22_2017-04-25,8.949
air_08cb3c4ee6cd6a22_2017-04-26,10.590
air_08cb3c4ee6cd6a22_2017-04-27,10.951
air_08cb3c4ee6cd6a22_2017-04-28,16.372
air_08cb3c4ee6cd6a22_2017-04-29,23.535
air_08cb3c4ee6cd6a22_2017-04-30,17.000
air_08cb3c4ee6cd6a22_2017-05-01,10.643
air_08cb3c4ee6cd6a22_2017-05-02,8.949
air_08cb3c4ee6cd6a22_2017-05-03,10.590
air_08cb3c4ee6cd6a22_2017-05-04,10.951
air_08cb3c4ee6cd6a22_2017-05-05,16.372
air_08cb3c4ee6cd6a22_2017-05-06,23.535
air_08cb3c4ee6cd6a22_2017-05-07,17.000
air_08cb3c4ee6cd6a22_2017-05-08,10.643
air_08cb3c4ee6cd6a22_2017-05-09,8.949
air_08cb3c4ee6cd6a22_2017-05-10,10.590
air_08cb3c4ee6cd6a22_2017-05-11,10.951
air_08cb3c4ee6cd6a22_2017-05-12,16.372
air_08cb3c4ee6cd6a22_2017-05-13,23.535
air_08cb3c4ee6cd6a22_2017-05-14,17.000
air_08cb3c4ee6cd6a22_2017-05-15,10.643
air_08cb3c4ee6cd6a22_2017-05-16,8.949
air_08cb3c4ee6cd6a22_2017-05-17,10.590
air_08cb3c4ee6cd6a22_2017-05-18,10.951
air_08cb3c4ee6cd6a22_2017-05-19,16.372
air_08cb3c4ee6cd6a22_2017-05-20,23.535
air_08cb3c4ee6cd6a22_2017-05-21,17.000
air_08cb3c4ee6cd6a22_2017-05-22,10.643
air_08cb3c4ee6cd6a22_2017-05-23,8.949
air_08cb3c4ee6cd6a22_2017-05-24,10.590
air_08cb3c4ee6cd6a22_2017-05-25,10.951
air_08cb3c4ee6cd6a22_2017-05-26,16.372
air_08cb3c4ee6cd6a22_2017-05-27,23.535
air_08cb3c4ee6cd6a22_2017-05-28,17.000
air_08cb3c4ee6cd6a22_2017-05-29,10.643
air_08cb3c4ee6cd6a22_2017-05-30,8.949
air_08cb3c4ee6cd6a22_2017-05-31,10.590
air_08ef81d5b7a0d13f_2017-04-23,2.250
air_08ef81d5b7a0d13f_2017-04-24,10.806
air_08ef81d5b7a0d13f_2017-04-25,10.293
air_08ef81d5b7a0d13f_2017-04-26,15.707
air_08ef81d5b7a0d13f_2017-04-27,14.769
air_08ef81d5b7a0d13f_2017-04-28,19.275
air_08ef81d5b7a0d13f_2017-04-29,10.056
air_08ef81d5b7a0d13f_2017-04-30,2.250
air_08ef81d5b7a0d13f_2017-05-01,10.806
air_08ef81d5b7a0d13f_2017-05-02,10.293
air_08ef81d5b7a0d13f_2017-05-03,15.707
air_08ef81d5b7a0d13f_2017-05-04,14.769
air_08ef81d5b7a0d13f_2017-05-05,19.275
air_08ef81d5b7a0d13f_2017-05-06,10.056
air_08ef81d5b7a0d13f_2017-05-07,2.250
air_08ef81d5b7a0d13f_2017-05-08,10.806
air_08ef81d5b7a0d13f_2017-05-09,10.293
air_08ef81d5b7a0d13f_2017-05-10,15.707
air_08ef81d5b7a0d13f_2017-05-11,14.769
air_08ef81d5b7a0d13f_2017-05-12,19.275
air_08ef81d5b7a0d13f_2017-05-13,10.056
air_08ef81d5b7a0d13f_2017-05-14,2.250
air_08ef81d5b7a0d13f_2017-05-15,10.806
air_08ef81d5b7a0d13f_2017-05-16,10.293
air_08ef81d5b7a0d13f_2017-05-17,15.707
air_08ef81d5b7a0d13f_2017-05-18,14.769
air_08ef81d5b7a0d13f_2017-05-19,19.275
air_08ef81d5b7a0d13f_2017-05-20,10.056
air_08ef81d5b7a0d13f_2017-05-21,2.250
air_08ef81d5b7a0d13f_2017-05-22,10.806
air_08ef81d5b7a0d13f_2017-05-23,10.293
air_08ef81d5b7a0d13f_2017-05-24,15.707
air_08ef81d5b7a0d13f_2017-05-25,14.769
air_08ef81d5b7a0d13f_2017-05-26,19.275
air_08ef81d5b7a0d13f_2017-05-27,10.056
air_08ef81d5b7a0d13f_2017-05-28,2.250
air_08ef81d5b7a0d13f_2017-05-29,10.806
air_08ef81d5b7a0d13f_2017-05-30,10.293
air_08ef81d5b7a0d13f_2017-05-31,15.707
air_08f994758a1e76d4_2017-04-23,9.846
air_08f994758a1e76d4_2017-04-24,27.390
air_08f994758a1e76d4_2017-04-25,28.707
air_08f994758a1e76d4_2017-04-26,30.595
air_08f994758a1e76d4_2017-04-27,29.756
air_08f994758a1e76d4_2017-04-28,36.791
air_08f994758a1e76d4_2017-04-29,12.119
air_08f994758a1e76d4_2017-04-30,9.846
air_08f994758a1e76d4_2017-05-01,27.390
air_08f994758a1e76d4_2017-05-02,28.707
air_08f994758a1e76d4_2017-05-03,30.595
air_08f994758a1e76d4_2017-05-04,29.756
air_08f994758a1e76d4_2017-05-05,36.791
air_08f994758a1e76d4_2017-05-06,12.119
air_08f994758a1e76d4_2017-05-07,9.846
air_08f994758a1e76d4_2017-05-08,27.390
air_08f994758a1e76d4_2017-05-09,28.707
air_08f994758a1e76d4_2017-05-10,30.595
